CPU001,CPU 1 ubuntu2004,User%,Sys%,Wait%,Idle%,Steal%
NETPACKET,T0125,0.0,0.0,0.0,22326.9,0.0,59278.6,45934.1,68684.1,45995.8,3.0,0.0,0.0,0.0,0.0,0.0,1795.9,716.8,0.0,716.8,0.0
NETPACKET,T0126,0.0,0.0,0.0,22639.5,0.0,58339.4,46732.4,68435.2,46745.4,3.0,0.0,0.0,0.0,0.0,0.0,1761.0,682.9,0.0,728.7,0.0
NETPACKET,T0127,0.0,0.0,0.0,22389.1,0.0,59718.1,46634.7,67994.4,46728.2,8.0,0.0,0.0,0.0,0.0,0.0,1776.9,685.9,0.0,724.7,0.0
NETPACKET,T0128,0.0,0.0,0.0,22714.3,0.0,60841.5,49123.8,68663.9,49171.6,3.0,0.0,0.0,0.0,0.0,0.0,1791.8,696.2,0.0,750.0,0.0
NETPACKET,T0129,0.0,0.0,0.0,23434.2,0.0,61659.9,48832.7,68448.9,48748.1,5.0,0.0,0.0,0.0,0.0,0.0,1788.1,650.1,0.0,760.6,0.0
NETPACKET,T0130,0.0,0.0,0.0,22545.4,0.0,55472.7,47172.9,68655.8,47252.6,8.0,0.0,0.0,0.0,0.0,0.0,1690.8,689.1,0.0,736.9,0.0
NETPACKET,T0131,0.0,0.0,0.0,22144.4,0.0,57046.4,46473.6,68351.1,46427.8,6.0,0.0,0.0,0.0,0.0,0.0,1734.6,721.9,0.0,721.9,0.0
NETPACKET,T0132,0.0,0.0,0.0,22329.9,0.0,60225.4,46800.4,68021.1,46839.2,4.0,0.0,0.0,0.0,0.0,0.0,1792.1,688.0,0.0,728.8,0.0
NETPACKET,T0133,0.0,0.0,0.0,22570.5,0.0,60459.6,46672.5,68552.4,46676.5,7.0,0.0,0.0,0.0,0.0,0.0,1790.3,683.7,0.0,723.5,0.0
NETPACKET,T0134,0.0,0.0,0.0,22581.5,0.0,60324.8,46653.4,68634.5,46536.9,4.0,0.0,0.0,0.0,0.0,0.0,1794.2,685.0,0.0,728.8,0.0
NETPACKET,T0135,0.0,0.0,0.0,22213.5,0.0,58457.0,46340.0,68276.6,46385.8,4.0,0.0,0.0,0.0,0.0,0.0,1760.6,670.2,1.0,719.0,0.0
NETPACKET,T0136,0.0,0.0,0.0,22016.8,0.0,59278.5,46055.3,68557.1,46113.0,3.0,0.0,0.0,0.0,1.0,0.0,1772.7,699.1,0.0,713.0,0.0
NETPACKET,T0137,0.0,0.0,0.0,22462.6,0.0,60888.4,46186.2,68513.4,46138.4,8.0,0.0,0.0,0.0,0.0,0.0,1799.7,634.4,0.0,721.1,2.0
NETPACKET,T0138,0.0,0.0,0.0,23273.3,0.0,62522.3,49249.1,68102.4,49212.3,4.0,0.0,0.0,0.0,0.0,0.0,1853.1,753.8,0.0,755.8,0.0
NETPACKET,T0139,0.0,0.0,0.0,22133.7,0.0,60473.3,45930.5,68670.3,45955.3,4.0,0.0,0.0,0.0,0.0,0.0,1776.5,630.0,0.0,717.6,0.0
NETPACKET,T0140,0.0,0.0,0.0,22778.1,0.0,61167.0,46881.0,68671.1,46823.2,4.0,0.0,0.0,0.0,0.0,0.0,1780.9,685.3,0.0,732.1,0.0
NETPACKET,T0141,0.0,0.0,0.0,22373.9,0.0,59189.3,46226.1,67877.8,46342.5,10.9,0.0,0.0,0.0,0.0,0.0,1778.7,657.6,0.0,723.2,0.0
NETPACKET,T0142,0.0,0.0,0.0,22082.1,0.0,61363.1,46048.2,68834.4,45864.0,4.0,0.0,0.0,0.0,0.0,0.0,1790.4,714.0,0.0,716.0,1.0
NETPACKET,T0143,0.0,0.0,0.0,22010.3,0.0,60911.9,45714.7,68528.3,45626.2,3.0,0.0,0.0,0.0,0.0,0.0,1808.6,706.7,0.0,707.7,0.0
NETPACKET,T0144,0.0,0.0,0.0,22386.2,0.0,57811.4,46184.8,68216.7,46368.0,3.0,0.0,0.0,0.0,0.0,0.0,1759.8,675.8,0.0,715.7,0.0
NETPACKET,T0145,0.0,0.0,0.0,22437.5,0.0,60296.1,46590.2,68492.5,46589.2,2.0,0.0,0.0,0.0,0.0,0.0,1794.7,623.8,0.0,724.2,0.0
NETPACKET,T0146,0.0,0.0,0.0,22399.9,0.0,59548.8,46202.1,68762.3,46206.0,5.0,0.0,0.0,0.0,0.0,0.0,1784.7,675.3,0.0,722.1,0.0
NETPACKET,T0147,0.0,0.0,0.0,24963.0,0.0,70712.6,51582.7,78791.7,51566.7,6.0,0.0,0.0,0.0,0.0,0.0,2050.9,782.5,0.0,802.4,1.0
NETPACKET,T0148,0.0,0.0,0.0,19382.6,0.0,51036.0,40680.9,59434.6,40636.7,5.9,0.0,0.0,0.0,0.0,0.0,1494.1,626.4,0.0,626.4,0.8
NETPACKET,T0149,0.0,0.0,0.0,22895.3,0.0,59979.6,47774.7,68610.4,47736.9,6.0,0.0,0.0,0.0,0.0,0.0,1790.0,671.6,0.0,743.3,0.0
NETPACKET,T0150,0.0,0.0,0.0,22642.7,0.0,59617.4,46235.8,68023.8,46184.0,3.0,0.0,0.0,0.0,0.0,0.0,1764.4,637.6,0.0,719.3,0.0
NETPACKET,T0151,0.0,0.0,0.0,21952.8,0.0,59250.7,46338.8,68559.5,46439.4,9.0,0.0,0.0,0.0,0.0,0.0,1778.1,724.8,0.0,725.8,2.0
NETPACKET,T0152,0.0,0.0,0.0,22455.2,0.0,59667.4,46839.9,68319.3,46790.1,5.0,0.0,0.0,0.0,0.0,0.0,1769.2,684.0,0.0,729.8,0.0
NETPACKET,T0153,0.0,0.0,0.0,22016.1,0.0,60363.4,46145.5,68891.6,46198.3,2.0,0.0,0.0,0.0,0.0,0.0,1787.7,714.1,0.0,716.1,0.0
NETPACKET,T0154,0.0,0.0,0.0,22325.9,0.0,58560.8,46300.7,67959.9,46213.2,5.0,0.0,0.0,0.0,0.0,0.0,1747.5,720.5,0.0,720.5,0.0
NETPACKET,T0155,0.0,0.0,0.0,22081.2,0.0,60368.8,46470.5,68686.1,46537.2,2.0,0.0,0.0,0.0,0.0,0.0,1775.4,721.9,0.0,724.9,0.0
NETPACKET,T0156,0.0,0.0,0.0,22514.9,0.0,59605.7,46673.4,68182.9,46495.2,2.0,0.0,0.0,0.0,0.0,0.0,1811.8,672.9,0.0,725.7,0.0
NETPACKET,T0157,0.0,0.0,0.0,22014.6,0.0,60562.2,46939.1,68765.5,46979.0,2.0,0.0,0.0,0.0,0.0,0.0,1781.0,670.0,0.0,732.7,0.0
NETPACKET,T0158,0.0,0.0,0.0,23268.5,0.0,60837.9,47930.8,68424.8,47902.0,2.0,0.0,0.0,0.0,0.0,0.0,1813.9,690.9,0.0,748.6,0.0
NETPACKET,T0159,0.0,0.0,0.0,23580.9,0.0,63260.8,48840.3,68176.5,48864.2,4.0,0.0,0.0,0.0,0.0,0.0,1824.7,688.9,0.0,760.5,0.0
NETPACKET,T0160,0.0,0.0,0.0,22071.4,0.0,59588.6,46091.6,68853.7,45896.5,3.0,0.0,0.0,0.0,0.0,0.0,1786.5,684.8,1.0,716.6,0.0
NETPACKET,T0161,0.0,0.0,0.0,22193.4,0.0,60154.7,45676.5,67845.1,45730.3,3.0,0.0,0.0,0.0,0.0,0.0,1784.3,677.7,0.0,714.5,0.0
NETPACKET,T0162,0.0,0.0,0.0,22458.7,0.0,60262.3,46772.6,68502.4,46834.3,6.0,0.0,0.0,0.0,0.0,0.0,1794.4,680.1,0.0,730.9,0.0
NETPACKET,T0163,0.0,0.0,0.0,22572.8,0.0,61009.3,46466.3,68748.5,46349.9,1.0,0.0,0.0,0.0,0.0,0.0,1820.4,719.6,0.0,722.6,0.0
NETPACKET,T0164,0.0,0.0,0.0,22262.5,0.0,60282.3,46234.0,68480.6,46229.1,2.0,0.0,0.0,0.0,0.0,0.0,1807.7,720.7,0.0,721.7,0.0
NETPACKET,T0165,0.0,0.0,0.0,22575.5,0.0,59291.4,46324.5,68574.4,46330.4,2.0,0.0,0.0,0.0,0.0,0.0,1767.8,624.1,0.0,723.6,0.0
NETPACKET,T0166,0.0,0.0,0.0,22374.1,0.0,58940.8,46778.1,67945.6,46829.9,1.0,0.0,0.0,0.0,0.0,0.0,1778.1,624.2,0.0,730.7,0.0
NETPACKET,T0167,0.0,0.0,0.0,22456.4,0.0,56543.5,46838.0,68564.2,46695.8,3.0,0.0,0.0,0.0,0.0,0.0,1721.2,722.3,0.0,731.3,0.0
NETPACKET,T0168,0.0,0.0,0.0,21929.7,0.0,61515.4,45997.6,68646.3,46070.2,1.0,0.0,0.0,0.0,0.0,0.0,1799.1,628.6,0.0,716.1,0.0
NETPACKET,T0169,0.0,0.0,0.0,22953.1,0.0,61309.8,46873.8,68154.5,46801.1,2.0,0.0,0.0,0.0,0.0,0.0,1823.7,690.8,0.0,732.7,0.0
NETPACKET,T0170,0.0,0.0,0.0,22133.4,0.0,59334.0,45804.5,68776.9,45830.4,3.0,0.0,0.0,0.0,0.0,0.0,1795.4,611.1,0.0,712.6,0.0
NETPACKET,T0171,0.0,0.0,0.0,22335.0,0.0,59198.4,46737.3,67995.7,46711.4,1.0,0.0,0.0,0.0,0.0,0.0,1791.5,725.0,0.0,723.0,0.0
NETPACKET,T0172,0.0,0.0,0.0,21930.9,0.0,59878.7,45936.5,68835.6,45987.9,4.9,0.0,0.0,0.0,0.0,0.0,1779.1,621.1,0.0,717.0,0.0
NETPACKET,T0173,0.0,0.0,0.0,22329.8,0.0,59557.1,46616.0,68167.2,46577.1,6.0,0.0,0.0,0.0,0.0,0.0,1782.2,683.0,0.0,723.8,0.0
NETPACKET,T0174,0.0,0.0,0.0,22268.8,0.0,60146.1,46430.4,68530.9,46477.2,4.0,0.0,0.0,0.0,0.0,0.0,1809.2,658.2,0.0,723.9,0.0
NETPACKET,T0175,0.0,0.0,0.0,22010.1,0.0,61325.8,46720.9,68455.1,46730.8,3.0,0.0,0.0,0.0,0.0,0.0,1818.3,665.0,0.0,726.5,0.0
NETPACKET,T0176,0.0,0.0,0.0,22276.8,0.0,56876.9,46765.9,68859.5,46671.3,4.0,0.0,0.0,0.0,0.0,0.0,1734.1,681.3,0.0,725.1,0.0
NETPACKET,T0177,0.0,0.0,0.0,22127.2,0.0,56979.0,45731.9,68304.8,45742.8,4.0,0.0,0.0,0.0,0.0,0.0,1752.1,665.6,0.0,711.4,0.0
NETPACKET,T0178,0.0,0.0,0.0,22080.1,0.0,59390.1,46087.9,68115.2,46082.9,2.0,0.0,0.0,0.0,1.0,0.0,1798.2,649.2,0.0,714.9,0.0
NETPACKET,T0179,0.0,0.0,0.0,22647.8,0.0,59172.2,47140.8,68489.1,47043.2,2.0,0.0,0.0,0.0,0.0,0.0,1778.5,640.3,0.0,725.9,0.0
NETPACKET,T0180,0.0,0.0,0.0,22079.5,0.0,57273.7,46001.9,68737.6,46129.4,2.0,0.0,0.0,0.0,0.0,0.0,1739.4,676.0,0.0,716.9,0.0
NETPACKET,T0181,0.0,0.0,0.0,22014.3,0.0,59122.9,45657.3,68140.5,45649.3,2.0,0.0,0.0,0.0,0.0,0.0,1775.0,689.9,0.0,706.8,0.0
NETPACKET,T0182,0.0,0.0,0.0,22350.9,0.0,58968.4,45886.4,68622.5,46643.8,8.0,0.0,0.0,0.0,0.0,0.0,1772.7,709.7,0.0,723.6,0.0
NETPACKET,T0183,0.0,0.0,0.0,22515.0,0.0,60175.4,47061.2,68609.3,46231.9,5.0,0.0,0.0,0.0,0.0,0.0,1793.0,701.7,0.0,720.6,0.0
NETPACKET,T0184,0.0,0.0,0.0,22400.1,0.0,58187.8,46806.0,68533.8,46607.8,4.0,0.0,0.0,0.0,0.0,0.0,1764.8,635.4,0.0,729.0,0.0
NETPACKET,T0185,0.0,0.0,0.0,21801.9,0.0,59180.7,44963.7,68123.4,45112.0,4.0,0.0,0.0,0.0,0.0,0.0,1738.2,686.9,0.0,704.8,0.0
NETPACKET,T0186,0.0,0.0,0.0,22168.7,0.0,61658.8,46253.3,68614.3,46217.5,3.0,0.0,0.0,0.0,0.0,0.0,1785.4,656.2,1.0,710.0,0.0
NETPACKET,T0187,0.0,0.0,0.0,22261.6,0.0,59869.8,46629.3,68483.8,46920.0,4.0,0.0,0.0,0.0,0.0,0.0,1787.7,679.8,0.0,689.8,0.0
NETPACKET,T0188,0.0,0.0,0.0,22389.2,0.0,57780.6,46481.8,68483.8,46540.4,3.0,0.0,0.0,0.0,0.0,0.0,1775.9,722.7,0.0,725.7,0.0
NETPACKET,T0189,0.0,0.0,0.0,22069.4,0.0,60615.4,46147.2,68415.7,46154.2,1.0,0.0,0.0,0.0,0.0,0.0,1795.3,669.8,0.0,713.6,0.0
NETPACKET,T0190,0.0,0.0,0.0,22459.4,0.0,59919.7,46677.5,67876.2,46585.9,3.0,0.0,0.0,0.0,0.0,0.0,1767.6,644.3,0.0,725.9,0.0
NETPACKET,T0191,0.0,0.0,0.0,22560.8,0.0,60185.3,46039.1,68951.1,45977.4,2.0,0.0,0.0,0.0,0.0,0.0,1786.2,630.9,0.0,719.5,0.0
NETPACKET,T0192,0.0,0.0,0.0,22330.5,0.0,59993.6,46579.0,67928.2,46545.2,2.0,0.0,0.0,0.0,0.0,0.0,1771.6,635.0,0.0,714.6,0.0
NETPACKET,T0193,0.0,0.0,0.0,22398.9,0.0,61237.2,46642.2,68919.6,46617.3,3.0,0.0,0.0,0.0,0.0,0.0,1788.6,718.0,0.0,725.0,0.0
NETPACKET,T0194,0.0,0.0,0.0,22876.5,0.0,59266.2,47450.2,68079.6,47359.5,5.0,0.0,0.0,0.0,0.0,0.0,1755.9,635.8,0.0,734.4,0.0
NETPACKET,T0195,0.0,0.0,0.0,22310.8,0.0,60534.2,46292.7,68435.2,46304.6,4.0,0.0,0.0,0.0,0.0,0.0,1806.5,675.2,0.0,722.0,0.0
NETPACKET,T0196,0.0,0.0,0.0,22126.2,0.0,60408.1,46145.8,68453.1,46133.9,6.0,0.0,0.0,0.0,0.0,0.0,1775.9,640.7,0.0,716.3,0.0
NETPACKET,T0197,0.0,0.0,0.0,22388.5,0.0,60866.2,46102.8,68753.1,46124.7,3.0,0.0,0.0,0.0,0.0,0.0,1741.0,675.9,0.0,720.7,0.0
NETPACKET,T0198,0.0,0.0,0.0,22133.2,0.0,60917.9,46156.4,68119.5,46140.5,4.0,0.0,0.0,0.0,0.0,0.0,1746.7,651.9,0.0,719.6,1.0
NETPACKET,T0199,0.0,0.0,0.0,21900.1,0.0,60225.2,45342.2,68555.1,45541.4,3.0,0.0,0.0,0.0,0.0,0.0,1805.8,708.2,0.0,700.2,0.0
NETPACKET,T0200,0.0,0.0,0.0,21949.6,0.0,61209.0,45686.0,68354.3,45747.7,3.0,0.0,0.0,0.0,0.0,0.0,1773.9,628.1,0.0,705.8,0.0
NETPACKET,T0201,0.0,0.0,0.0,22868.9,0.0,60247.5,47691.1,68726.2,47607.4,1.0,0.0,0.0,0.0,0.0,0.0,1786.9,685.9,0.0,733.7,0.0
NETPACKET,T0202,0.0,0.0,0.0,21864.8,0.0,60700.7,45938.2,68558.1,45963.1,3.0,0.0,0.0,0.0,0.0,0.0,1784.3,638.6,0.0,718.3,0.0
NETPACKET,T0203,0.0,0.0,0.0,22264.8,0.0,58319.5,46622.2,67795.9,46680.9,4.0,0.0,0.0,0.0,0.0,0.0,1731.2,682.9,0.0,723.7,1.0
NETPACKET,T0204,0.0,0.0,0.0,22018.0,0.0,62368.9,45681.9,68801.1,45651.0,5.0,0.0,0.0,0.0,0.0,0.0,1813.2,658.2,0.0,707.9,0.0
NETPACKET,T0205,0.0,0.0,0.0,22011.7,0.0,61050.9,46208.3,68535.5,46172.4,2.0,0.0,0.0,0.0,0.0,0.0,1806.7,717.7,0.0,721.7,0.0
NETPACKET,T0206,0.0,0.0,0.0,22508.4,0.0,59988.5,46513.5,68417.8,46494.6,5.0,0.0,0.0,0.0,0.0,0.0,1731.6,663.8,0.0,727.5,1.0
NETPACKET,T0207,0.0,0.0,0.0,22398.5,0.0,61120.6,46437.2,68170.4,46463.1,6.0,0.0,0.0,0.0,0.0,0.0,1795.6,679.2,0.0,723.0,0.0
NETPACKET,T0208,0.0,0.0,0.0,22393.0,0.0,59078.5,46810.2,68583.9,46855.0,3.0,0.0,0.0,0.0,0.0,0.0,1760.3,637.2,0.0,727.8,1.0
NETPACKET,T0209,0.0,0.0,0.0,22329.8,0.0,59018.6,46491.6,68607.4,46591.2,1.0,0.0,0.0,0.0,0.0,0.0,1789.1,723.8,0.0,727.8,0.0
NETPACKET,T0210,0.0,0.0,0.0,22206.7,0.0,59566.4,46495.5,67959.4,46369.0,3.0,0.0,0.0,0.0,0.0,0.0,1777.4,682.1,0.0,721.9,0.0
NETPACKET,T0211,0.0,0.0,0.0,22326.1,0.0,62105.6,47219.5,68889.7,47194.7,5.0,0.0,0.0,0.0,0.0,0.0,1737.1,681.9,1.0,718.7,2.0
NETPACKET,T0212,0.0,0.0,0.0,22366.1,0.0,57636.3,46589.6,68330.6,46578.6,7.0,0.0,0.0,0.0,0.0,0.0,1735.9,677.9,0.0,727.6,0.0
NETPACKET,T0213,0.0,0.0,0.0,24365.5,0.0,64355.3,50824.5,71528.0,50883.3,2.0,0.0,0.0,0.0,0.0,0.0,1885.3,682.2,0.0,786.8,0.0
NETPACKET,T0214,0.0,0.0,0.0,22385.7,0.0,59098.0,45870.9,68571.9,45718.2,3.6,0.0,0.0,0.0,0.0,0.0,1764.8,633.4,0.0,714.3,0.0
NETPACKET,T0215,0.0,0.0,0.0,21696.4,0.0,58467.9,45006.5,66163.2,45032.3,4.8,0.0,0.0,0.0,0.0,0.0,1736.7,665.7,0.0,704.8,0.0
NETPACKET,T0216,0.0,0.0,0.0,22252.2,0.0,60767.9,46527.5,67954.7,45954.0,5.9,0.0,0.0,0.0,0.0,0.0,1761.7,480.6,0.0,712.5,0.0
NETPACKET,T0217,0.0,0.0,0.0,22820.4,0.0,60157.4,43340.2,68280.1,48251.8,3.9,0.0,0.0,0.0,0.0,0.0,1792.5,451.3,0.0,711.7,0.0
NETPACKET,T0218,0.0,0.0,0.0,22374.1,0.0,59296.3,47503.3,68545.9,47653.7,5.9,0.0,0.0,0.0,0.0,0.0,1803.4,702.4,0.0,729.1,0.0
NETPACKET,T0219,0.0,0.0,0.0,21690.7,0.0,58738.3,45170.5,67939.5,45046.7,2.9,0.0,0.0,0.0,0.0,0.0,1735.0,617.0,0.0,703.1,0.0
NETPACKET,T0220,0.0,0.0,0.0,21975.5,0.0,59738.3,45715.1,68841.4,45891.9,4.0,0.0,0.0,0.0,1.0,0.0,1784.8,635.0,0.0,715.5,0.0
NETPACKET,T0221,0.0,0.0,0.0,22886.4,0.0,58673.9,48963.5,68846.6,48990.4,1.9,0.0,0.0,0.0,0.0,0.0,1759.7,722.7,0.0,757.3,0.0
NETPACKET,T0222,0.0,0.0,0.0,22031.3,0.0,53893.3,45042.3,68304.3,45001.2,2.9,0.0,0.0,0.0,0.0,0.0,1657.7,651.5,0.0,700.4,0.0
NETPACKET,T0223,0.0,0.0,0.0,22837.8,0.0,58610.4,47546.2,68019.8,47264.4,3.0,0.0,0.0,0.0,0.0,0.0,1758.3,602.9,0.0,736.8,0.0
NETPACKET,T0224,0.0,0.0,0.0,22377.9,0.0,60274.5,46385.4,69976.2,47048.0,2.9,0.0,0.0,0.0,0.0,0.0,1831.6,705.5,0.0,733.8,0.0
NETPACKET,T0225,0.0,0.0,0.0,22018.7,0.0,58743.4,45747.5,66614.0,45207.9,2.9,0.0,0.0,0.0,0.0,0.0,1779.2,715.3,0.0,706.7,0.0
NETPACKET,T0226,0.0,0.0,0.0,22056.7,0.0,58697.8,46051.1,68363.2,46043.3,8.8,0.0,0.0,0.0,0.0,0.0,1779.8,673.9,0.0,710.9,0.0
NETPACKET,T0227,0.0,0.0,0.0,22247.3,0.0,60549.7,46713.9,69069.7,46841.3,4.0,0.0,0.0,0.0,0.0,0.0,1810.4,620.7,0.0,725.2,0.0
NETPACKET,T0228,0.0,0.0,0.0,22045.7,0.0,59934.2,45987.1,68193.2,46814.7,5.9,0.0,0.0,0.0,0.0,0.0,1773.0,617.7,0.0,720.7,0.0
NETPACKET,T0229,0.0,0.0,0.0,22480.5,0.0,60704.8,46512.2,68176.3,45908.9,5.8,0.0,0.0,0.0,0.0,0.0,1766.2,604.2,0.0,716.6,0.0
NETPACKET,T0230,0.0,0.0,0.0,21720.9,0.0,59035.2,44418.3,68653.9,44852.8,3.0,0.0,0.0,0.0,0.0,0.0,1806.3,668.1,0.0,700.6,0.0
NETPACKET,T0231,0.0,0.0,0.0,22529.3,0.0,61710.6,47372.8,68235.4,46607.3,3.0,0.0,0.0,0.0,0.0,0.0,1822.1,661.5,0.0,717.9,0.0
NETPACKET,T0232,0.0,0.0,0.0,22705.6,0.0,62594.1,47314.7,68712.0,47337.6,1.0,0.0,0.0,0.0,0.0,0.0,1815.0,710.9,0.0,734.7,0.0
NETPACKET,T0233,0.0,0.0,0.0,22353.2,0.0,60777.2,46055.4,68839.8,46064.3,4.0,0.0,0.0,0.0,0.0,0.0,1788.9,628.4,0.0,715.6,0.0
NETPACKET,T0234,0.0,0.0,0.0,22277.1,0.0,60258.1,45907.4,67379.5,45888.6,4.9,0.0,0.0,0.0,0.0,0.0,1818.4,693.4,0.0,714.1,0.0
NETPACKET,T0235,0.0,0.0,0.0,22222.2,0.0,59672.3,45775.7,69112.5,45722.3,3.9,0.0,0.0,0.0,0.0,0.0,1806.4,671.5,0.0,713.2,0.0
NETPACKET,T0236,0.0,0.0,0.0,22369.5,0.0,59858.3,46781.1,68427.6,46802.0,4.0,0.0,0.0,0.0,0.0,0.0,1809.1,686.3,1.0,729.0,0.0
NETPACKET,T0237,0.0,0.0,0.0,22334.8,0.0,59340.0,46277.3,68056.0,46177.0,3.0,0.0,0.0,0.0,0.0,0.0,1807.4,680.2,0.0,720.0,0.0
NETPACKET,T0238,0.0,0.0,0.0,22057.0,0.0,59579.6,46289.3,69066.5,46459.4,1.0,0.0,0.0,0.0,0.0,0.0,1799.3,667.4,0.0,724.1,0.0
NETPACKET,T0239,0.0,0.0,0.0,22200.3,0.0,59715.7,46583.0,68221.6,46252.0,3.9,0.0,0.0,0.0,0.0,0.0,1766.8,680.4,0.0,714.5,0.0
NETPACKET,T0240,0.0,0.0,0.0,22315.1,0.0,56218.9,46140.4,68422.8,46086.8,6.0,0.0,0.0,0.0,0.0,0.0,1678.8,696.5,0.0,715.4,0.0
NETPACKET,T0241,0.0,0.0,0.0,22837.4,0.0,53502.7,47905.3,68722.6,48040.4,6.0,0.0,0.0,0.0,0.0,0.0,1644.6,705.1,0.0,748.8,0.0
NETPACKET,T0242,0.0,0.0,0.0,22363.0,0.0,56727.7,46584.9,68179.7,46643.3,2.0,0.0,0.0,0.0,0.0,0.0,1740.2,644.7,0.0,726.7,0.0
NETPACKET,T0243,0.0,0.0,0.0,22391.6,0.0,61154.5,47946.4,68152.1,47887.0,1.0,0.0,0.0,0.0,0.0,0.0,1774.1,694.0,0.0,741.5,0.0
NETPACKET,T0244,0.0,0.0,0.0,22498.6,0.0,58567.7,46602.7,68868.5,46711.1,1.0,0.0,0.0,0.0,0.0,0.0,1761.7,684.4,0.0,730.2,0.0
NETPACKET,T0245,0.0,0.0,0.0,21731.6,0.0,59376.1,44840.2,67840.8,44620.5,1.0,0.0,0.0,0.0,0.0,0.0,1785.4,699.5,0.0,697.6,0.0
NETPACKET,T0246,0.0,0.0,0.0,22355.6,0.0,61911.7,46282.4,68881.5,46390.9,3.0,0.0,0.0,0.0,0.0,0.0,1826.5,676.2,0.0,722.5,0.0
NETPACKET,T0247,0.0,0.0,0.0,22678.0,0.0,59949.1,47159.7,68448.8,47050.9,3.8,0.0,0.0,0.0,0.0,0.0,1779.6,680.5,0.0,726.7,0.0
NETPACKET,T0248,0.0,0.0,0.0,22252.6,0.0,61136.3,46718.6,69262.2,47171.7,2.9,0.0,0.0,0.0,0.0,0.0,1820.4,726.8,0.0,733.6,0.0
NETPACKET,T0249,0.0,0.0,0.0,22885.2,0.0,59260.8,47612.6,67030.4,47144.5,1.0,0.0,0.0,0.0,0.0,0.0,1776.9,651.6,0.0,735.2,0.0
NETPACKET,T0250,0.0,0.0,0.0,21789.1,0.0,52400.0,45203.4,68608.7,45607.4,4.0,0.0,0.0,0.0,0.0,0.0,1594.4,699.2,0.0,701.1,0.0
NETPACKET,T0251,0.0,0.0,0.0,22248.6,0.0,57584.5,45892.0,69200.8,46281.0,4.9,0.0,0.0,0.0,0.0,0.0,1722.4,675.1,0.0,723.6,0.0
NETPACKET,T0252,0.0,0.0,0.0,22009.4,0.0,59188.5,45213.4,67255.7,44820.3,2.9,0.0,0.0,0.0,0.0,0.0,1769.1,627.9,0.0,699.7,0.0
NETPACKET,T0253,0.0,0.0,0.0,22402.7,0.0,60456.7,46649.7,68883.1,46647.8,3.0,0.0,0.0,0.0,0.0,0.0,1800.8,625.0,0.0,724.1,0.0
NETPACKET,T0254,0.0,0.0,0.0,22174.7,0.0,58484.5,46476.0,68491.9,46461.3,3.9,0.0,0.0,0.0,0.0,0.0,1760.9,715.7,0.0,722.6,0.0
NETPACKET,T0255,0.0,0.0,0.0,22338.6,0.0,58617.1,47096.7,68532.4,47052.0,3.0,0.0,0.0,0.0,0.0,0.0,1766.9,663.5,0.0,730.0,0.0
NETPACKET,T0256,0.0,0.0,0.0,22026.3,0.0,59870.3,46541.3,68162.1,46546.2,4.9,0.0,0.0,0.0,0.0,0.0,1777.6,703.2,0.0,714.0,0.0
NETPACKET,T0257,0.0,0.0,0.0,22672.9,0.0,59497.5,46784.4,68480.8,46781.4,2.0,0.0,0.0,0.0,0.0,0.0,1789.5,720.8,0.0,726.7,0.0
NETPACKET,T0258,0.0,0.0,0.0,22328.6,0.0,58166.0,47537.3,68485.0,47519.4,2.0,0.0,0.0,0.0,0.0,0.0,1727.3,735.7,0.0,732.7,0.0
NETPACKET,T0259,0.0,0.0,0.0,22625.1,0.0,56265.9,46872.8,68654.4,46831.1,1.0,0.0,0.0,0.0,0.0,0.0,1716.1,684.4,0.0,733.2,0.0
NETPACKET,T0260,0.0,0.0,0.0,21888.1,0.0,60356.4,46453.2,67937.1,46348.6,5.0,0.0,0.0,0.0,0.0,0.0,1805.8,675.9,0.0,718.8,0.0
NETPACKET,T0261,0.0,0.0,0.0,22188.0,0.0,60890.3,46304.2,68454.4,46240.5,7.0,0.0,0.0,0.0,0.0,0.0,1814.7,714.3,1.0,718.3,0.0
NETPACKET,T0262,0.0,0.0,0.0,22261.6,0.0,59906.7,46105.8,68261.9,46131.7,4.0,0.0,0.0,0.0,1.0,0.0,1812.6,674.9,0.0,714.7,0.0
NETPACKET,T0263,0.0,0.0,0.0,23089.3,0.0,61490.7,48121.6,68746.9,48135.5,4.0,0.0,0.0,0.0,0.0,0.0,1797.6,659.3,0.0,752.9,0.0
NETPACKET,T0264,0.0,0.0,0.0,23650.0,0.0,63464.1,49033.7,68761.4,49092.4,3.0,0.0,0.0,0.0,0.0,0.0,1819.2,696.0,0.0,763.7,0.0
NETPACKET,T0265,0.0,0.0,0.0,22732.3,0.0,61878.9,47790.6,67711.8,47676.3,3.0,0.0,0.0,0.0,0.0,0.0,1814.1,689.9,0.0,739.6,1.0
NETPACKET,T0266,0.0,0.0,0.0,21366.9,0.0,59976.2,44255.6,69044.9,44274.5,3.0,0.0,0.0,0.0,0.0,0.0,1780.3,652.5,0.0,690.3,0.0
NETPACKET,T0267,0.0,0.0,0.0,22581.7,0.0,61177.8,47359.9,68272.9,47388.8,3.0,0.0,0.0,0.0,0.0,0.0,1774.3,690.0,0.0,737.8,1.0
