Linux 5.10.198 (ubuntu2004) 	04/16/2026 	_aarch64_	(4 CPU)

06:33:38 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:38:20 PM      eth2  58597.00   1753.00  80380.24    109.56      0.00      0.00      0.00     65.85
06:38:20 PM      eth3  46494.00    720.00  68378.87     45.00      0.00      0.00      0.00     56.02
06:38:20 PM      eth4  68091.00      0.00 100141.65      0.00      0.00      0.00      0.00     82.04
06:38:20 PM      eth5  46448.00    719.00  67766.91     44.94      0.00      0.00      0.00     55.51
06:38:20 PM     wlan0      1.00      0.00      0.04      0.00      0.00      0.00      0.00      0.00

06:38:20 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:38:21 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:21 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:21 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:21 PM      eth0  22491.00      0.00  32989.73      0.00      0.00      0.00      0.00     27.03
06:38:21 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:21 PM      eth2  59406.00   1791.00  81489.87    111.94      0.00      0.00      0.00     66.76
06:38:21 PM      eth3  46399.00    722.00  68239.15     45.12      0.00      0.00      0.00     55.90
06:38:21 PM      eth4  68680.00      0.00 101007.89      0.00      0.00      0.00      0.00     82.75
06:38:21 PM      eth5  46403.00    719.00  67701.25     44.94      0.00      0.00      0.00     55.46
06:38:21 PM     wlan0      3.00      0.00      0.81      0.00      0.00      0.00      0.00      0.00

06:38:21 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:38:22 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:22 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:22 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:22 PM      eth0  21546.00      0.00  31602.20      0.00      0.00      0.00      0.00     25.89
06:38:22 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:22 PM      eth2  60952.00   1808.00  83609.70    113.00      0.00      0.00      0.00     68.49
06:38:22 PM      eth3  44145.00    689.00  64924.19     43.06      0.00      0.00      0.00     53.19
06:38:22 PM      eth4  68384.00      0.00 100572.56      0.00      0.00      0.00      0.00     82.39
06:38:22 PM      eth5  44134.00    688.00  64390.82     43.00      0.00      0.00      0.00     52.75
06:38:22 PM     wlan0      1.00      0.00      0.04      0.00      0.00      0.00      0.00      0.00

06:38:22 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:38:23 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:23 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:23 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:23 PM      eth0  22239.00      0.00  32620.10      0.00      0.00      0.00      0.00     26.72
06:38:23 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:23 PM      eth2  60380.00   1789.00  82826.84    111.81      0.00      0.00      0.00     67.85
06:38:23 PM      eth3  46699.00    729.00  68680.37     45.56      0.00      0.00      0.00     56.26
06:38:23 PM      eth4  68567.00      0.00 100841.70      0.00      0.00      0.00      0.00     82.61
06:38:23 PM      eth5  46649.00    730.00  68060.16     45.62      0.00      0.00      0.00     55.75
06:38:23 PM     wlan0      5.00      0.00      0.22      0.00      0.00      0.00      0.00      0.00

06:38:23 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:38:24 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:24 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:24 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:24 PM      eth0  22939.00      0.00  33646.85      0.00      0.00      0.00      0.00     27.56
06:38:24 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:24 PM      eth2  61167.00   1813.00  83903.76    113.31      0.00      0.00      0.00     68.73
06:38:24 PM      eth3  46986.00    733.00  69102.46     45.81      0.00      0.00      0.00     56.61
06:38:24 PM      eth4  68511.00      0.00 100759.34      0.00      0.00      0.00      0.00     82.54
06:38:24 PM      eth5  46969.00    733.00  68527.04     45.81      0.00      0.00      0.00     56.14
06:38:24 PM     wlan0      3.00      0.00      0.13      0.00      0.00      0.00      0.00      0.00

06:38:24 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:38:25 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:25 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:25 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:25 PM      eth0  23674.00      0.00  34723.48      0.00      0.00      0.00      0.00     28.45
06:38:25 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:25 PM      eth2  64316.00   1858.00  88225.36    116.12      0.00      0.00      0.00     72.27
06:38:25 PM      eth3  48849.00    763.00  71842.38     47.69      0.00      0.00      0.00     58.85
06:38:25 PM      eth4  68086.00      0.00 100134.29      0.00      0.00      0.00      0.00     82.03
06:38:25 PM      eth5  48838.00    764.00  71253.88     47.75      0.00      0.00      0.00     58.37
06:38:25 PM     wlan0      3.00      0.00      0.13      0.00      0.00      0.00      0.00      0.00

06:38:25 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:38:26 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:26 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:26 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:26 PM      eth0  23443.00      0.00  34387.59      0.00      0.00      0.00      0.00     28.17
06:38:26 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:26 PM      eth2  61479.00   1834.00  84333.17    114.62      0.00      0.00      0.00     69.09
06:38:26 PM      eth3  48738.00    752.00  71679.13     47.00      0.00      0.00      0.00     58.72
06:38:26 PM      eth4  68211.00      0.00 100318.13      0.00      0.00      0.00      0.00     82.18
06:38:26 PM      eth5  48734.00    757.00  71102.14     47.31      0.00      0.00      0.00     58.25
06:38:26 PM     wlan0      5.00      0.00      0.92      0.00      0.00      0.00      0.00      0.00

06:38:26 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:38:27 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:27 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:27 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:27 PM      eth0  22955.00      0.00  33668.91      0.00      0.00      0.00      0.00     27.58
06:38:27 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:27 PM      eth2  62771.00   1843.00  86105.68    115.19      0.00      0.00      0.00     70.54
06:38:27 PM      eth3  48219.00    744.00  70915.83     46.50      0.00      0.00      0.00     58.09
06:38:27 PM      eth4  68622.00      1.00 100921.18      0.06      0.00      0.00      0.00     82.67
06:38:27 PM      eth5  48155.00    744.00  70257.39     46.50      0.00      0.00      0.00     57.55
06:38:27 PM     wlan0      1.00      0.00      0.04      0.00      0.00      0.00      0.00      0.00

06:38:27 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:38:28 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:28 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:28 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:28 PM      eth0  22531.00      0.00  33048.40      0.00      0.00      0.00      0.00     27.07
06:38:28 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:28 PM      eth2  62208.00   1770.00  85333.50    110.62      0.00      0.00      0.00     69.91
06:38:28 PM      eth3  46364.00    723.00  68187.68     45.19      0.00      0.00      0.00     55.86
06:38:28 PM      eth4  68380.00      0.00 100566.68      0.00      0.00      0.00      0.00     82.38
06:38:28 PM      eth5  46425.00    724.00  67733.35     45.25      0.00      0.00      0.00     55.49
06:38:28 PM     wlan0      2.00      0.00      0.09      0.00      0.00      0.00      0.00      0.00

06:38:28 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:38:29 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:29 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:29 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:29 PM      eth0  22365.00      0.00  32804.91      0.00      0.00      0.00      0.00     26.87
06:38:29 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:29 PM      eth2  61010.00   1824.00  83689.71    114.00      0.00      0.00      0.00     68.56
06:38:29 PM      eth3  45944.00    715.00  67569.98     44.69      0.00      0.00      0.00     55.35
06:38:29 PM      eth4  68389.00      0.00 100579.92      0.00      0.00      0.00      0.00     82.40
06:38:29 PM      eth5  45879.00    717.00  66936.74     44.81      0.00      0.00      0.00     54.83
06:38:29 PM     wlan0      3.00      0.00      0.13      0.00      0.00      0.00      0.00      0.00

06:38:29 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:38:30 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:30 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:30 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:30 PM      eth0  22435.00      0.00  32907.59      0.00      0.00      0.00      0.00     26.96
06:38:30 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:30 PM      eth2  60715.00   1805.00  83286.26    112.81      0.00      0.00      0.00     68.23
06:38:30 PM      eth3  47042.00    736.00  69184.82     46.00      0.00      0.00      0.00     56.68
06:38:30 PM      eth4  68638.00      0.00 100946.12      0.00      0.00      0.00      0.00     82.70
06:38:30 PM      eth5  47065.00    735.00  68667.10     45.94      0.00      0.00      0.00     56.25
06:38:30 PM     wlan0      3.00      0.00      0.55      0.00      0.00      0.00      0.00      0.00

06:38:30 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:38:31 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:31 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:31 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:31 PM      eth0  22067.33      0.00  32368.29      0.00      0.00      0.00      0.00     26.52
06:38:31 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:31 PM      eth2  59417.82   1798.02  81506.09    112.38      0.00      0.00      0.00     66.77
06:38:31 PM      eth3  45545.54    712.87  66983.97     44.55      0.00      0.00      0.00     54.87
06:38:31 PM      eth4  68147.52      0.00 100224.78      0.00      0.00      0.00      0.00     82.10
06:38:31 PM      eth5  45616.83    706.93  66554.24     44.18      0.00      0.00      0.00     54.52
06:38:31 PM     wlan0      2.97      0.00      0.82      0.00      0.00      0.00      0.00      0.00

06:38:31 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:38:32 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:32 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:32 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:32 PM      eth0  22183.00      0.00  32536.55      0.00      0.00      0.00      0.00     26.65
06:38:32 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:32 PM      eth2  60633.00   1832.00  83173.33    114.50      0.00      0.00      0.00     68.14
06:38:32 PM      eth3  46656.00    720.00  68617.12     45.00      0.00      0.00      0.00     56.21
06:38:32 PM      eth4  68388.00      0.00 100578.45      0.00      0.00      0.00      0.00     82.39
06:38:32 PM      eth5  46706.00    723.00  68143.32     45.19      0.00      0.00      0.00     55.82
06:38:32 PM     wlan0      4.00      0.00      0.39      0.00      0.00      0.00      0.00      0.00

06:38:32 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:38:33 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:33 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:33 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:33 PM      eth0  22089.00      0.00  32400.08      0.00      0.00      0.00      0.00     26.54
06:38:33 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:33 PM      eth2  59876.00   1807.00  82134.81    112.94      0.00      0.00      0.00     67.28
06:38:33 PM      eth3  46417.00    717.00  68265.63     44.81      0.00      0.00      0.00     55.92
06:38:33 PM      eth4  68490.00      0.00 100728.46      0.00      0.00      0.00      0.00     82.52
06:38:33 PM      eth5  46360.00    718.00  67638.52     44.88      0.00      0.00      0.00     55.41
06:38:33 PM     wlan0      3.00      0.00      0.12      0.00      0.00      0.00      0.00      0.00

06:38:33 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:38:34 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:34 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:34 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:34 PM      eth0  22137.00      0.00  32470.48      0.00      0.00      0.00      0.00     26.60
06:38:34 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:34 PM      eth2  61008.00   1822.00  83688.07    113.88      0.00      0.00      0.00     68.56
06:38:34 PM      eth3  46214.00    722.00  67967.07     45.12      0.00      0.00      0.00     55.68
06:38:34 PM      eth4  68442.00      0.00 100657.86      0.00      0.00      0.00      0.00     82.46
06:38:34 PM      eth5  46193.00    719.00  67394.87     44.94      0.00      0.00      0.00     55.21
06:38:34 PM     wlan0      8.00      0.00      0.85      0.00      0.00      0.00      0.00      0.00

06:38:34 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:38:35 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:35 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:35 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:35 PM      eth0  22995.00      0.00  33728.99      0.00      0.00      0.00      0.00     27.63
06:38:35 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:35 PM      eth2  61908.00   1814.00  84921.98    113.38      0.00      0.00      0.00     69.57
06:38:35 PM      eth3  48330.00    745.00  71079.08     46.56      0.00      0.00      0.00     58.23
06:38:35 PM      eth4  68374.00      0.00 100557.86      0.00      0.00      0.00      0.00     82.38
06:38:35 PM      eth5  48364.00    743.00  70562.32     46.44      0.00      0.00      0.00     57.80
06:38:35 PM     wlan0      2.00      0.00      0.09      0.00      0.00      0.00      0.00      0.00

06:38:35 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:38:36 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:36 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:36 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:36 PM      eth0  22428.00      0.00  32896.19      0.00      0.00      0.00      0.00     26.95
06:38:36 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:36 PM      eth2  58873.00   1799.00  80758.84    112.44      0.00      0.00      0.00     66.16
06:38:36 PM      eth3  46313.00    721.00  68112.67     45.06      0.00      0.00      0.00     55.80
06:38:36 PM      eth4  68514.00      0.00 100763.75      0.00      0.00      0.00      0.00     82.55
06:38:36 PM      eth5  46295.00    722.00  67543.68     45.12      0.00      0.00      0.00     55.33
06:38:36 PM     wlan0      6.00      0.00      0.99      0.00      0.00      0.00      0.00      0.00

06:38:36 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:38:37 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:37 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:37 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:37 PM      eth0  22768.00      0.00  33394.62      0.00      0.00      0.00      0.00     27.36
06:38:37 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:37 PM      eth2  58982.00   1772.00  80907.81    110.75      0.00      0.00      0.00     66.28
06:38:37 PM      eth3  47666.00    737.00  70102.54     46.06      0.00      0.00      0.00     57.43
06:38:37 PM      eth4  68424.00      0.00 100631.39      0.00      0.00      0.00      0.00     82.44
06:38:37 PM      eth5  47690.00    744.00  69578.96     46.50      0.00      0.00      0.00     57.00
06:38:37 PM     wlan0      5.00      0.00      0.22      0.00      0.00      0.00      0.00      0.00

06:38:37 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:38:38 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:38 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:38 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:38 PM      eth0  22151.00      0.00  32491.02      0.00      0.00      0.00      0.00     26.62
06:38:38 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:38 PM      eth2  61839.00   1849.00  84826.99    115.56      0.00      0.00      0.00     69.49
06:38:38 PM      eth3  45245.00    708.00  66541.96     44.25      0.00      0.00      0.00     54.51
06:38:38 PM      eth4  68348.00      0.00 100519.62      0.00      0.00      0.00      0.00     82.35
06:38:38 PM      eth5  45366.00    710.00  66188.29     44.38      0.00      0.00      0.00     54.22
06:38:38 PM     wlan0      2.00      0.00      0.09      0.00      0.00      0.00      0.00      0.00

06:38:38 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:38:39 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:39 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:39 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:39 PM      eth0  21924.00      0.00  32158.05      0.00      0.00      0.00      0.00     26.34
06:38:39 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:39 PM      eth2  59757.00   1789.00  81969.60    111.81      0.00      0.00      0.00     67.15
06:38:39 PM      eth3  45971.00    717.00  67609.69     44.81      0.00      0.00      0.00     55.39
06:38:39 PM      eth4  68517.00      0.00 100768.17      0.00      0.00      0.00      0.00     82.55
06:38:39 PM      eth5  45998.00    717.00  67110.36     44.81      0.00      0.00      0.00     54.98
06:38:39 PM     wlan0      3.00      0.00      0.29      0.00      0.00      0.00      0.00      0.00

06:38:39 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:38:40 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:40 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:40 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:40 PM      eth0  22239.00      0.00  32618.96      0.00      0.00      0.00      0.00     26.72
06:38:40 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:40 PM      eth2  59707.00   1821.00  81902.88    113.81      0.00      0.00      0.00     67.09
06:38:40 PM      eth3  46073.00    720.00  67759.71     45.00      0.00      0.00      0.00     55.51
06:38:40 PM      eth4  68461.00      0.00 100685.81      0.00      0.00      0.00      0.00     82.48
06:38:40 PM      eth5  46143.00    721.00  67321.92     45.06      0.00      0.00      0.00     55.15
06:38:40 PM     wlan0      1.00      0.00      0.04      0.00      0.00      0.00      0.00      0.00

06:38:40 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:38:41 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:41 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:41 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:41 PM      eth0  22014.00      0.00  32287.19      0.00      0.00      0.00      0.00     26.45
06:38:41 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:41 PM      eth2  59958.00   1807.00  82247.07    112.94      0.00      0.00      0.00     67.38
06:38:41 PM      eth3  45857.00    707.00  67442.03     44.19      0.00      0.00      0.00     55.25
06:38:41 PM      eth4  68287.00      0.00 100429.90      0.00      0.00      0.00      0.00     82.27
06:38:41 PM      eth5  45839.00    707.00  66878.38     44.19      0.00      0.00      0.00     54.79
06:38:41 PM     wlan0      5.00      0.00      1.15      0.00      0.00      0.00      0.00      0.00

06:38:41 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:38:42 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:42 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:42 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:42 PM      eth0  21708.00      0.00  31842.69      0.00      0.00      0.00      0.00     26.09
06:38:42 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:42 PM      eth2  60801.00   1816.00  83403.12    113.50      0.00      0.00      0.00     68.32
06:38:42 PM      eth3  45136.00    697.00  66381.66     43.56      0.00      0.00      0.00     54.38
06:38:42 PM      eth4  68353.00      0.00 100526.97      0.00      0.00      0.00      0.00     82.35
06:38:42 PM      eth5  45163.00    701.00  65892.11     43.81      0.00      0.00      0.00     53.98
06:38:42 PM     wlan0      3.00      0.00      0.12      0.00      0.00      0.00      0.00      0.00

06:38:42 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:38:43 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:43 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:43 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:43 PM      eth0  22365.00      0.00  32804.91      0.00      0.00      0.00      0.00     26.87
06:38:43 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:43 PM      eth2  60156.00   1823.00  82518.68    113.94      0.00      0.00      0.00     67.60
06:38:43 PM      eth3  46297.00    719.00  68087.73     44.94      0.00      0.00      0.00     55.78
06:38:43 PM      eth4  68418.00      0.00 100622.57      0.00      0.00      0.00      0.00     82.43
06:38:43 PM      eth5  46337.00    721.00  67604.96     45.06      0.00      0.00      0.00     55.38
06:38:43 PM     wlan0      4.00      0.00      0.33      0.00      0.00      0.00      0.00      0.00

06:38:43 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:38:44 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:44 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:44 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:44 PM      eth0  22239.00      0.00  32620.10      0.00      0.00      0.00      0.00     26.72
06:38:44 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:44 PM      eth2  59363.00   1803.00  81431.44    112.69      0.00      0.00      0.00     66.71
06:38:44 PM      eth3  46348.00    711.00  68164.15     44.44      0.00      0.00      0.00     55.84
06:38:44 PM      eth4  68603.00      0.00 100894.65      0.00      0.00      0.00      0.00     82.65
06:38:44 PM      eth5  46279.00    714.00  67520.34     44.62      0.00      0.00      0.00     55.31
06:38:44 PM     wlan0      5.00      0.00      0.19      0.00      0.00      0.00      0.00      0.00

06:38:44 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:38:45 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:45 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:45 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:45 PM      eth0  22014.00      1.00  32288.66      0.04      0.00      0.00      0.00     26.45
06:38:45 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:45 PM      eth2  62514.00   1827.00  85753.25    114.19      0.00      0.00      0.00     70.25
06:38:45 PM      eth3  46264.00    717.00  68040.61     44.81      0.00      0.00      0.00     55.74
06:38:45 PM      eth4  68642.00      0.00 100952.00      0.00      0.00      0.00      0.00     82.70
06:38:45 PM      eth5  46280.00    717.00  67521.80     44.81      0.00      0.00      0.00     55.31
06:38:45 PM     wlan0      6.00      0.00      0.44      0.00      0.00      0.00      0.00      0.00

06:38:45 PM     IFACE   rxpck/s   txpck/s    rxkB/s    txkB/s   rxcmp/s   txcmp/s  rxmcst/s   %ifutil
06:38:47 PM        lo      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:47 PM    dummy0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:47 PM      can0      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:47 PM      eth0  22625.00      0.00  33184.87      0.00      0.00      0.00      0.00     27.19
06:38:47 PM      eth1      0.00      0.00      0.00      0.00      0.00      0.00      0.00      0.00
06:38:47 PM      eth2  56437.00   1724.00  77416.61    107.75      0.00      0.00      0.00     63.42
