Timestamp,eth0_rx_MBps,eth0_tx_MBps,eth2_rx_MBps,eth2_tx_MBps,eth3_rx_MBps,eth3_tx_MBps,eth4_rx_MBps,eth4_tx_MBps,eth5_rx_MBps,eth5_tx_MBps
2026-04-16 18:33:39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2026-04-16 18:33:41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2026-04-16 18:33:42,0.00,0.00,0.03,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2026-04-16 18:33:43,0.00,0.00,111.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2026-04-16 18:33:44,0.00,0.00,84.45,0.11,69.89,0.00,0.00,0.00,113.87,0.00
2026-04-16 18:33:45,0.00,0.00,83.77,0.12,118.89,0.00,0.00,0.00,122.22,0.00
2026-04-16 18:33:47,0.00,0.00,84.90,0.12,124.16,0.00,0.00,0.00,121.18,0.00
2026-04-16 18:33:48,0.00,0.00,103.08,0.15,166.62,0.00,155.32,0.00,178.60,0.01
2026-04-16 18:33:50,42.87,0.00,136.29,0.19,125.17,0.07,179.74,0.00,121.13,0.08
2026-04-16 18:33:52,58.75,0.00,140.88,0.18,96.77,0.06,132.92,0.00,87.26,0.06
2026-04-16 18:33:53,39.89,0.00,92.31,0.13,79.22,0.05,117.61,0.00,78.41,0.05
2026-04-16 18:33:54,39.89,0.00,101.39,0.13,85.50,0.05,124.44,0.00,86.31,0.06
2026-04-16 18:33:55,38.89,0.00,102.87,0.14,84.11,0.06,125.24,0.00,84.05,0.06
2026-04-16 18:33:57,43.63,0.00,103.37,0.14,85.13,0.05,125.90,0.00,83.31,0.05
2026-04-16 18:33:58,39.67,0.00,114.27,0.16,106.00,0.07,170.75,0.00,131.16,0.09
2026-04-16 18:34:00,63.43,0.00,143.96,0.19,110.34,0.07,147.31,0.00,84.07,0.05
2026-04-16 18:34:01,39.89,0.00,108.56,0.15,89.78,0.06,132.24,0.00,87.96,0.06
2026-04-16 18:34:02,44.47,0.00,109.24,0.15,92.47,0.06,137.95,0.00,91.66,0.06
2026-04-16 18:34:04,46.41,0.00,118.04,0.15,97.62,0.06,147.93,0.00,106.06,0.07
2026-04-16 18:34:05,49.18,0.00,116.13,0.16,93.08,0.06,129.47,0.00,83.10,0.05
2026-04-16 18:34:07,39.18,0.00,97.95,0.13,83.52,0.05,123.84,0.00,84.76,0.06
2026-04-16 18:34:08,41.59,0.00,106.34,0.15,96.46,0.06,173.44,0.00,133.29,0.09
2026-04-16 18:34:10,63.17,0.00,155.22,0.21,120.11,0.07,142.28,0.00,79.81,0.05
2026-04-16 18:34:11,39.71,0.00,106.23,0.14,83.87,0.05,127.34,0.00,83.38,0.06
2026-04-16 18:34:12,37.90,0.00,93.71,0.13,79.87,0.05,118.29,0.00,80.01,0.05
2026-04-16 18:34:14,41.60,0.00,110.08,0.14,93.90,0.05,142.62,0.00,99.74,0.07
2026-04-16 18:34:15,48.01,0.00,117.02,0.16,93.96,0.06,128.63,0.00,85.85,0.06
2026-04-16 18:34:16,43.96,0.00,142.77,0.20,136.49,0.10,245.16,0.00,175.81,0.12
2026-04-16 18:34:19,81.29,0.00,172.16,0.23,123.83,0.07,141.49,0.00,82.41,0.05
2026-04-16 18:34:20,37.99,0.00,94.88,0.13,79.46,0.05,117.04,0.00,78.46,0.05
2026-04-16 18:34:21,39.80,0.00,101.61,0.14,85.94,0.06,126.12,0.00,86.45,0.06
2026-04-16 18:34:23,38.89,0.00,96.53,0.13,80.85,0.05,118.55,0.00,79.28,0.05
2026-04-16 18:34:24,37.90,0.00,96.24,0.13,79.98,0.05,126.27,0.00,96.47,0.07
2026-04-16 18:34:25,48.46,0.00,127.53,0.17,107.03,0.07,150.29,0.00,100.43,0.07
2026-04-16 18:34:27,53.87,0.00,132.94,0.18,110.62,0.07,158.01,0.00,104.74,0.07
2026-04-16 18:34:29,46.11,0.00,114.65,0.16,94.21,0.06,138.46,0.00,87.51,0.06
2026-04-16 18:34:30,38.35,0.00,97.03,0.13,79.69,0.05,117.51,0.00,79.19,0.05
2026-04-16 18:34:31,40.13,0.00,101.98,0.13,81.58,0.05,120.57,0.00,80.81,0.05
2026-04-16 18:34:32,40.38,0.00,110.44,0.15,92.81,0.06,137.49,0.00,92.33,0.06
2026-04-16 18:34:34,43.66,0.00,107.40,0.15,87.52,0.06,129.28,0.00,90.71,0.06
2026-04-16 18:34:35,50.63,0.00,158.14,0.22,143.87,0.10,222.08,0.00,144.92,0.10
2026-04-16 18:34:37,62.54,0.00,122.22,0.17,102.07,0.07,152.65,0.00,99.20,0.07
2026-04-16 18:34:39,46.84,0.00,106.59,0.14,83.25,0.05,117.46,0.00,78.02,0.05
2026-04-16 18:34:40,38.18,0.00,94.24,0.13,79.09,0.05,116.42,0.00,79.08,0.05
2026-04-16 18:34:41,40.42,0.00,100.86,0.14,92.94,0.06,139.48,0.00,92.94,0.06
2026-04-16 18:34:43,42.68,0.00,105.78,0.14,79.23,0.05,116.81,0.00,78.06,0.05
2026-04-16 18:34:44,40.25,0.00,104.64,0.14,87.83,0.06,146.72,0.00,126.21,0.09
2026-04-16 18:34:46,69.49,0.00,168.62,0.23,149.41,0.10,200.83,0.00,109.19,0.07
2026-04-16 18:34:47,44.94,0.00,113.18,0.15,90.58,0.06,133.43,0.00,90.08,0.06
2026-04-16 18:34:49,41.96,0.00,97.74,0.13,80.87,0.05,119.85,0.00,79.53,0.05
2026-04-16 18:34:50,37.81,0.00,94.70,0.13,78.64,0.05,115.78,0.00,77.79,0.05
2026-04-16 18:34:51,38.01,0.00,94.91,0.13,79.80,0.05,116.84,0.00,79.53,0.05
2026-04-16 18:34:52,38.51,0.00,100.31,0.13,82.27,0.05,121.38,0.00,82.31,0.05
2026-04-16 18:34:53,41.42,0.00,120.09,0.17,112.04,0.07,196.71,0.00,143.84,0.10
2026-04-16 18:34:56,73.01,0.00,169.68,0.23,139.94,0.08,186.82,0.00,119.32,0.08
2026-04-16 18:34:58,57.66,0.00,152.02,0.20,119.82,0.08,175.92,0.00,113.83,0.07
2026-04-16 18:34:59,49.99,0.00,111.23,0.15,87.87,0.05,126.04,0.00,78.42,0.05
2026-04-16 18:35:00,40.26,0.00,113.13,0.16,99.70,0.06,154.12,0.00,102.38,0.07
2026-04-16 18:35:02,47.01,0.00,105.71,0.14,86.90,0.05,128.31,0.00,103.24,0.07
2026-04-16 18:35:04,58.30,0.00,162.64,0.22,142.18,0.09,201.71,0.00,126.01,0.08
2026-04-16 18:35:05,52.34,0.00,111.36,0.14,85.57,0.05,122.79,0.00,79.05,0.05
2026-04-16 18:35:07,42.14,0.00,110.74,0.15,94.92,0.06,135.02,0.00,94.50,0.06
2026-04-16 18:35:08,42.18,0.00,99.58,0.14,80.74,0.05,117.72,0.00,80.04,0.05
2026-04-16 18:35:09,38.32,0.00,96.59,0.13,79.97,0.05,117.29,0.00,79.52,0.05
2026-04-16 18:35:10,37.81,0.00,97.70,0.13,80.42,0.05,119.47,0.00,80.99,0.05
2026-04-16 18:35:12,40.70,0.00,120.90,0.17,119.96,0.08,214.26,0.00,153.54,0.10
2026-04-16 18:35:14,74.09,0.00,169.13,0.22,117.78,0.07,141.57,0.00,80.94,0.05
2026-04-16 18:35:15,38.62,0.00,94.78,0.13,79.28,0.05,117.41,0.00,79.18,0.05
2026-04-16 18:35:16,39.26,0.00,108.52,0.14,89.33,0.06,129.29,0.00,90.41,0.06
2026-04-16 18:35:18,41.60,0.00,98.57,0.13,81.83,0.05,119.73,0.00,79.37,0.05
2026-04-16 18:35:19,38.44,0.00,97.70,0.13,79.36,0.05,116.63,0.00,78.62,0.05
2026-04-16 18:35:20,38.98,0.00,97.92,0.13,82.46,0.05,126.49,0.00,104.44,0.07
2026-04-16 18:35:22,58.48,0.00,147.47,0.20,122.94,0.08,190.82,0.00,112.64,0.07
2026-04-16 18:35:23,45.38,0.00,116.91,0.16,94.99,0.06,121.90,0.00,80.71,0.05
2026-04-16 18:35:25,40.98,0.00,117.84,0.16,96.74,0.06,144.01,0.00,95.92,0.06
2026-04-16 18:35:26,50.54,0.00,130.12,0.19,120.60,0.07,176.45,0.00,121.06,0.08
2026-04-16 18:35:28,53.78,0.00,148.91,0.19,127.94,0.08,213.36,0.00,175.14,0.12
2026-04-16 18:35:31,105.85,0.00,275.91,0.38,253.00,0.15,391.49,0.00,226.07,0.14
2026-04-16 18:35:34,88.53,0.00,181.65,0.23,110.21,0.06,132.01,0.00,84.39,0.06
2026-04-16 18:35:35,37.45,0.00,98.70,0.14,80.08,0.05,123.60,0.00,82.61,0.06
2026-04-16 18:35:37,41.06,0.00,100.65,0.14,83.54,0.05,123.04,0.00,80.25,0.05
2026-04-16 18:35:38,37.90,0.00,94.49,0.13,78.66,0.05,116.46,0.00,89.34,0.06
2026-04-16 18:35:39,43.86,0.00,135.61,0.21,151.51,0.10,257.50,0.00,165.24,0.11
2026-04-16 18:35:42,83.20,0.00,171.73,0.21,114.85,0.07,138.02,0.00,88.15,0.06
2026-04-16 18:35:43,38.34,0.00,110.06,0.15,94.86,0.06,152.60,0.00,101.01,0.07
2026-04-16 18:35:45,49.46,0.00,109.95,0.15,87.87,0.06,120.94,0.00,80.78,0.05
2026-04-16 18:35:46,41.60,0.00,105.65,0.14,89.77,0.06,129.98,0.00,87.91,0.06
2026-04-16 18:35:47,41.42,0.00,102.84,0.14,92.84,0.06,139.86,0.00,103.92,0.07
2026-04-16 18:35:49,53.96,0.00,144.39,0.20,130.63,0.08,188.22,0.00,134.00,0.09
2026-04-16 18:35:51,61.00,0.00,129.00,0.18,104.27,0.07,142.56,0.00,88.28,0.06
2026-04-16 18:35:52,41.00,0.00,102.48,0.14,84.76,0.05,124.23,0.00,83.30,0.06
2026-04-16 18:35:53,38.41,0.00,96.34,0.13,80.39,0.05,115.99,0.00,79.82,0.05
2026-04-16 18:35:54,39.53,0.00,106.06,0.15,89.09,0.05,132.75,0.00,88.78,0.06
2026-04-16 18:35:56,43.99,0.00,103.36,0.14,85.22,0.06,126.59,0.00,83.85,0.06
2026-04-16 18:35:57,39.93,0.00,104.92,0.15,94.85,0.06,148.27,0.00,111.57,0.07
2026-04-16 18:35:59,55.41,0.00,156.80,0.20,124.66,0.08,188.64,0.00,123.69,0.08
2026-04-16 18:36:01,56.85,0.00,120.98,0.16,97.79,0.06,125.63,0.00,79.88,0.05
2026-04-16 18:36:02,40.16,0.00,110.14,0.15,88.37,0.06,131.25,0.00,86.96,0.06
2026-04-16 18:36:03,40.52,0.00,97.33,0.13,78.35,0.05,117.34,0.00,77.90,0.05
2026-04-16 18:36:04,38.89,0.00,93.58,0.13,79.95,0.05,117.88,0.00,79.30,0.05
2026-04-16 18:36:05,40.07,0.00,100.52,0.14,83.93,0.05,125.05,0.00,84.28,0.06
2026-04-16 18:36:07,40.70,0.00,107.22,0.15,87.11,0.06,161.18,0.00,109.77,0.07
2026-04-16 18:36:09,55.77,0.00,141.76,0.19,122.42,0.08,153.46,0.00,122.97,0.08
2026-04-16 18:36:10,54.96,0.00,130.64,0.18,106.15,0.06,149.49,0.00,79.31,0.05
2026-04-16 18:36:11,38.35,0.00,97.31,0.13,79.48,0.05,118.28,0.00,79.21,0.05
2026-04-16 18:36:13,38.62,0.00,97.96,0.13,91.64,0.06,140.71,0.00,95.01,0.06
2026-04-16 18:36:14,44.49,0.00,110.36,0.15,82.76,0.05,116.64,0.00,77.81,0.05
2026-04-16 18:36:15,39.43,0.00,109.35,0.15,89.88,0.06,133.34,0.00,89.46,0.06
2026-04-16 18:36:17,44.14,0.00,104.13,0.14,88.50,0.05,131.57,0.00,93.97,0.07
2026-04-16 18:36:18,50.81,0.00,129.13,0.17,112.82,0.07,161.58,0.00,109.99,0.07
2026-04-16 18:36:20,45.30,0.00,108.00,0.14,85.10,0.05,124.25,0.00,83.23,0.06
2026-04-16 18:36:21,39.71,0.00,100.71,0.14,81.98,0.05,117.09,0.00,77.88,0.05
2026-04-16 18:36:22,38.89,0.00,98.41,0.13,81.58,0.05,119.93,0.00,82.94,0.06
2026-04-16 18:36:23,39.57,0.00,100.03,0.14,81.82,0.05,119.71,0.00,82.96,0.06
2026-04-16 18:36:25,40.20,0.00,99.46,0.14,81.36,0.05,122.35,0.00,78.04,0.05
2026-04-16 18:36:26,38.44,0.00,101.02,0.14,94.32,0.06,145.97,0.00,98.88,0.07
2026-04-16 18:36:27,47.92,0.00,110.39,0.15,88.90,0.05,125.81,0.00,86.30,0.06
2026-04-16 18:36:29,43.59,0.00,118.02,0.16,94.84,0.06,135.82,0.00,91.29,0.06
2026-04-16 18:36:30,41.60,0.00,97.17,0.13,85.82,0.05,129.32,0.00,85.02,0.06
2026-04-16 18:36:31,45.12,0.00,113.62,0.15,88.59,0.05,128.00,0.00,86.40,0.06
2026-04-16 18:36:33,38.35,0.00,102.12,0.14,86.47,0.05,127.53,0.00,85.08,0.06
2026-04-16 18:36:34,40.52,0.00,95.81,0.13,78.85,0.05,116.90,0.00,78.39,0.05
2026-04-16 18:36:35,37.60,0.00,109.99,0.17,132.62,0.09,246.67,0.00,190.95,0.13
2026-04-16 18:36:38,96.86,0.00,224.32,0.30,152.23,0.09,173.27,0.00,92.68,0.06
2026-04-16 18:36:39,41.28,0.00,107.22,0.16,96.57,0.06,141.49,0.00,94.79,0.06
2026-04-16 18:36:41,44.45,0.00,102.67,0.13,79.81,0.05,119.93,0.00,79.86,0.05
2026-04-16 18:36:42,40.79,0.00,100.45,0.14,85.67,0.05,125.52,0.00,83.93,0.06
2026-04-16 18:36:43,38.53,0.00,96.71,0.13,79.39,0.05,121.08,0.00,81.30,0.06
2026-04-16 18:36:45,42.77,0.00,132.79,0.19,140.72,0.09,208.25,0.00,137.67,0.09
2026-04-16 18:36:47,64.70,0.00,145.41,0.19,88.37,0.06,128.87,0.00,87.51,0.06
2026-04-16 18:36:48,40.79,0.00,92.11,0.13,80.37,0.05,119.70,0.00,81.32,0.05
2026-04-16 18:36:49,38.62,0.00,98.71,0.13,80.92,0.05,118.31,0.00,79.37,0.05
2026-04-16 18:36:50,38.53,0.00,96.25,0.13,80.02,0.05,116.25,0.00,78.53,0.05
2026-04-16 18:36:51,38.62,0.00,97.88,0.13,81.69,0.05,120.91,0.00,81.08,0.05
2026-04-16 18:36:53,40.97,0.00,102.60,0.14,87.49,0.05,128.93,0.00,87.75,0.06
2026-04-16 18:36:54,47.80,0.00,126.65,0.16,103.19,0.06,149.13,0.00,102.24,0.07
2026-04-16 18:36:56,41.90,0.00,97.38,0.13,79.54,0.05,118.93,0.00,77.76,0.05
2026-04-16 18:36:57,39.62,0.00,110.61,0.15,90.60,0.05,134.28,0.00,89.82,0.06
2026-04-16 18:36:58,41.60,0.00,97.76,0.13,79.97,0.05,118.82,0.00,79.08,0.05
2026-04-16 18:36:59,37.47,0.00,97.30,0.13,76.68,0.05,115.79,0.00,76.85,0.05
2026-04-16 18:37:01,39.05,0.00,101.53,0.13,83.45,0.05,121.26,0.00,82.69,0.05
2026-04-16 18:37:02,41.51,0.00,105.71,0.14,89.07,0.05,133.11,0.00,88.55,0.06
2026-04-16 18:37:03,41.42,0.00,109.14,0.15,112.12,0.08,196.53,0.00,142.53,0.10
2026-04-16 18:37:05,67.57,0.00,167.63,0.22,113.92,0.07,136.99,0.00,82.22,0.05
2026-04-16 18:37:07,39.91,0.00,99.80,0.13,81.29,0.05,120.13,0.00,80.30,0.05
2026-04-16 18:37:08,38.98,0.00,97.42,0.13,80.79,0.05,118.80,0.00,80.12,0.05
2026-04-16 18:37:09,43.50,0.00,107.72,0.15,90.95,0.06,134.24,0.00,91.69,0.06
2026-04-16 18:37:10,40.52,0.00,128.59,0.17,106.34,0.07,158.79,0.00,110.29,0.07
2026-04-16 18:37:12,50.64,0.00,100.80,0.14,88.03,0.06,147.99,0.00,102.82,0.07
2026-04-16 18:37:14,55.18,0.00,137.58,0.18,113.32,0.06,141.04,0.00,92.79,0.06
2026-04-16 18:37:15,43.17,0.00,105.48,0.14,88.04,0.05,128.43,0.00,85.44,0.06
2026-04-16 18:37:16,38.26,0.00,97.81,0.13,80.58,0.04,117.51,0.00,78.48,0.05
2026-04-16 18:37:17,41.96,0.00,105.85,0.14,82.98,0.04,128.92,0.00,89.71,0.06
2026-04-16 18:37:19,39.62,0.00,103.66,0.14,87.83,0.05,128.41,0.00,86.97,0.06
2026-04-16 18:37:20,41.33,0.00,107.79,0.16,113.63,0.07,190.88,0.00,133.54,0.09
2026-04-16 18:37:22,73.75,0.00,188.09,0.25,144.34,0.08,190.19,0.00,122.33,0.08
2026-04-16 18:37:24,49.52,0.00,97.64,0.13,81.33,0.05,127.91,0.00,95.45,0.07
2026-04-16 18:37:25,48.37,0.00,122.83,0.17,101.85,0.07,141.48,0.00,86.64,0.06
2026-04-16 18:37:27,38.53,0.00,95.73,0.13,79.57,0.05,122.34,0.00,82.01,0.05
2026-04-16 18:37:28,39.98,0.00,99.29,0.13,83.45,0.05,117.01,0.00,79.32,0.05
2026-04-16 18:37:29,38.17,0.00,96.96,0.13,81.72,0.05,129.44,0.00,87.30,0.06
2026-04-16 18:37:30,40.07,0.00,102.28,0.14,91.79,0.06,131.11,0.00,86.33,0.06
2026-04-16 18:37:32,58.02,0.00,163.97,0.23,137.22,0.08,199.27,0.00,134.68,0.08
2026-04-16 18:37:34,51.17,0.00,114.73,0.14,79.11,0.05,117.38,0.00,78.29,0.05
2026-04-16 18:37:35,38.08,0.00,97.31,0.13,79.16,0.05,118.53,0.00,79.12,0.05
2026-04-16 18:37:36,39.89,0.00,99.70,0.14,83.37,0.05,123.00,0.00,81.87,0.05
2026-04-16 18:37:37,38.35,0.00,94.89,0.13,78.86,0.05,115.64,0.00,78.45,0.05
2026-04-16 18:37:39,40.10,0.00,102.36,0.14,86.90,0.05,129.94,0.00,86.11,0.06
2026-04-16 18:37:40,39.85,0.00,98.67,0.13,81.24,0.05,118.65,0.00,82.67,0.06
2026-04-16 18:37:41,42.87,0.00,115.98,0.17,127.54,0.08,206.55,0.00,139.82,0.09
2026-04-16 18:37:43,64.61,0.00,146.54,0.20,114.99,0.07,155.45,0.00,105.90,0.07
2026-04-16 18:37:45,51.35,0.00,117.21,0.16,92.04,0.06,124.78,0.00,83.81,0.06
2026-04-16 18:37:46,37.81,0.00,95.62,0.13,76.31,0.05,116.48,0.00,75.65,0.05
2026-04-16 18:37:47,38.08,0.00,98.91,0.13,80.02,0.05,118.40,0.00,80.00,0.05
2026-04-16 18:37:48,38.62,0.00,94.86,0.13,80.79,0.05,117.37,0.00,81.34,0.05
2026-04-16 18:37:50,40.61,0.00,105.88,0.15,105.68,0.07,194.96,0.00,135.80,0.09
2026-04-16 18:37:52,68.04,0.00,153.68,0.21,120.13,0.07,137.02,0.00,86.93,0.06
2026-04-16 18:37:53,38.98,0.00,102.88,0.14,87.09,0.05,140.20,0.00,102.85,0.07
2026-04-16 18:37:55,51.67,0.00,123.78,0.17,102.20,0.06,140.78,0.00,84.90,0.06
2026-04-16 18:37:56,37.76,0.00,93.48,0.13,79.23,0.05,116.12,0.00,78.72,0.05
2026-04-16 18:37:57,39.48,0.00,102.41,0.14,89.46,0.06,136.04,0.00,92.26,0.06
2026-04-16 18:37:58,45.80,0.00,135.51,0.19,120.48,0.08,176.61,0.00,126.27,0.08
2026-04-16 18:38:00,58.75,0.00,121.08,0.17,98.73,0.06,138.58,0.00,87.93,0.06
2026-04-16 18:38:02,41.15,0.00,103.10,0.14,87.47,0.06,129.93,0.00,87.12,0.06
2026-04-16 18:38:03,42.95,0.00,108.36,0.15,85.01,0.05,124.74,0.00,84.46,0.06
2026-04-16 18:38:04,41.33,0.00,105.39,0.15,98.75,0.06,158.85,0.00,116.48,0.08
2026-04-16 18:38:06,57.94,0.00,140.93,0.17,106.77,0.06,131.16,0.00,86.25,0.06
2026-04-16 18:38:07,38.80,0.00,101.39,0.14,84.91,0.05,131.87,0.00,86.71,0.06
2026-04-16 18:38:09,50.45,0.00,129.77,0.17,105.45,0.07,154.59,0.00,105.82,0.07
2026-04-16 18:38:10,44.41,0.00,107.49,0.14,87.78,0.05,125.40,0.00,83.19,0.06
2026-04-16 18:38:11,38.70,0.00,98.48,0.13,81.65,0.05,120.85,0.00,82.28,0.05
2026-04-16 18:38:13,40.25,0.00,112.43,0.16,95.69,0.06,140.42,0.00,99.78,0.07
2026-04-16 18:38:14,49.45,0.00,117.92,0.16,100.02,0.06,150.92,0.00,102.33,0.07
2026-04-16 18:38:16,50.27,0.00,130.03,0.17,102.57,0.06,140.66,0.00,92.65,0.06
2026-04-16 18:38:17,41.96,0.00,111.74,0.15,104.39,0.07,188.61,0.00,146.57,0.10
2026-04-16 18:38:19,76.62,0.00,179.40,0.24,136.39,0.08,169.15,0.00,93.41,0.06
2026-04-16 18:38:21,38.89,0.00,95.58,0.13,81.24,0.05,118.68,0.00,79.14,0.05
2026-04-16 18:38:22,38.44,0.00,96.77,0.13,78.53,0.05,118.04,0.00,77.49,0.05
2026-04-16 18:38:23,38.53,0.00,101.18,0.14,80.88,0.05,121.64,0.00,80.53,0.05
2026-04-16 18:38:24,40.61,0.00,108.43,0.15,94.48,0.06,143.50,0.00,106.57,0.07
2026-04-16 18:38:26,56.31,0.00,138.24,0.19,118.69,0.08,168.98,0.00,114.56,0.08
2026-04-16 18:38:28,54.05,0.00,136.35,0.17,103.43,0.07,138.51,0.00,92.71,0.06
2026-04-16 18:38:29,41.78,0.00,107.80,0.15,88.26,0.06,132.37,0.00,87.70,0.06
2026-04-16 18:38:30,40.87,0.00,98.95,0.13,79.67,0.05,115.83,0.00,79.30,0.05
2026-04-16 18:38:31,39.45,0.00,104.24,0.14,86.46,0.06,128.57,0.00,85.69,0.06
2026-04-16 18:38:33,41.51,0.00,101.47,0.14,83.91,0.06,124.48,0.00,90.45,0.06
2026-04-16 18:38:34,42.41,0.00,108.30,0.15,88.41,0.06,128.30,0.00,80.38,0.05
2026-04-16 18:38:35,39.53,0.00,103.73,0.14,91.82,0.06,135.30,0.00,93.12,0.06
2026-04-16 18:38:37,45.69,0.00,109.21,0.15,95.14,0.06,146.92,0.00,100.08,0.07
2026-04-16 18:38:38,46.17,0.00,115.46,0.15,86.93,0.06,117.97,0.00,81.73,0.06
2026-04-16 18:38:40,44.95,0.00,114.65,0.16,94.06,0.06,139.94,0.00,90.53,0.06
2026-04-16 18:38:41,38.25,0.00,95.84,0.13,79.10,0.05,117.99,0.00,79.14,0.05
2026-04-16 18:38:42,44.42,0.00,116.80,0.16,94.02,0.06,141.85,0.00,92.32,0.06
2026-04-16 18:38:43,39.14,0.00,97.97,0.14,80.48,0.05,119.18,0.00,80.31,0.05
2026-04-16 18:38:45,37.99,0.00,95.25,0.13,83.85,0.06,144.78,0.00,108.26,0.07
2026-04-16 18:38:46,66.24,0.00,175.42,0.24,154.51,0.10,244.29,0.00,159.30,0.10
2026-04-16 18:38:49,63.26,0.00,149.45,0.20,110.90,0.07,133.81,0.00,89.49,0.06
2026-04-16 18:38:50,44.23,0.00,107.12,0.15,91.54,0.06,129.09,0.00,79.98,0.05
2026-04-16 18:38:51,38.08,0.00,95.85,0.13,82.67,0.05,120.83,0.00,82.21,0.05
2026-04-16 18:38:52,42.14,0.00,114.77,0.16,94.08,0.06,138.46,0.00,93.10,0.06
2026-04-16 18:38:54,41.69,0.00,101.45,0.14,82.54,0.05,126.07,0.00,82.05,0.06
2026-04-16 18:38:55,47.52,0.00,126.05,0.17,114.31,0.07,195.10,0.00,136.35,0.09
2026-04-16 18:38:57,63.83,0.00,154.45,0.21,114.64,0.07,143.29,0.00,91.29,0.06
2026-04-16 18:38:59,42.41,0.00,112.72,0.16,92.61,0.06,136.37,0.00,96.78,0.06
2026-04-16 18:39:00,45.03,0.00,106.29,0.14,86.24,0.05,129.47,0.00,80.70,0.05
2026-04-16 18:39:01,38.80,0.00,96.85,0.13,81.84,0.05,120.49,0.00,81.09,0.05
2026-04-16 18:39:02,38.26,0.00,98.18,0.13,80.76,0.05,120.02,0.00,81.02,0.05
2026-04-16 18:39:04,42.41,0.00,126.84,0.18,118.00,0.08,182.00,0.00,131.62,0.09
2026-04-16 18:39:06,64.52,0.00,136.42,0.19,114.63,0.07,170.44,0.00,113.44,0.08
2026-04-16 18:39:08,56.67,0.00,146.64,0.19,113.77,0.07,154.48,0.00,97.27,0.06
2026-04-16 18:39:09,40.25,0.00,98.40,0.13,78.61,0.05,120.23,0.00,79.41,0.05
2026-04-16 18:39:10,40.07,0.00,96.04,0.13,81.64,0.05,119.27,0.00,80.01,0.05
2026-04-16 18:39:11,38.71,0.00,108.01,0.15,88.60,0.05,131.84,0.00,87.76,0.06
2026-04-16 18:39:13,43.64,0.00,102.66,0.14,85.75,0.05,125.38,0.00,84.75,0.06
2026-04-16 18:39:14,44.79,0.00,122.88,0.17,101.00,0.06,147.48,0.00,100.09,0.07
2026-04-16 18:39:15,43.59,0.00,96.23,0.13,80.38,0.05,118.86,0.00,80.53,0.05
2026-04-16 18:39:17,40.45,0.00,101.84,0.14,84.27,0.05,122.23,0.00,82.73,0.05
2026-04-16 18:39:18,38.42,0.00,97.12,0.13,81.15,0.05,123.57,0.00,83.05,0.06
2026-04-16 18:39:19,40.70,0.00,101.58,0.14,83.14,0.05,117.89,0.00,80.05,0.05
2026-04-16 18:39:20,37.56,0.00,95.23,0.13,78.66,0.05,116.19,0.00,78.05,0.05
2026-04-16 18:39:22,38.69,0.00,96.73,0.13,80.35,0.05,118.30,0.00,79.66,0.05
2026-04-16 18:39:23,40.71,0.00,148.53,0.22,152.41,0.10,253.17,0.00,188.39,0.13
2026-04-16 18:39:26,89.60,0.00,183.37,0.23,120.98,0.07,158.02,0.00,91.49,0.06
2026-04-16 18:39:27,46.11,0.00,118.81,0.16,104.24,0.07,155.56,0.00,104.74,0.07
2026-04-16 18:39:29,52.43,0.00,133.64,0.18,105.75,0.06,148.60,0.00,95.65,0.06
2026-04-16 18:39:30,39.98,0.00,97.92,0.13,79.50,0.05,119.09,0.00,80.10,0.05
2026-04-16 18:39:31,40.52,0.00,101.32,0.14,84.96,0.05,123.53,0.00,82.79,0.06
2026-04-16 18:39:33,42.77,0.00,111.54,0.15,90.74,0.06,140.49,0.00,91.60,0.06
2026-04-16 18:39:34,41.42,0.00,107.24,0.15,94.11,0.06,144.62,0.00,101.30,0.07
2026-04-16 18:39:35,48.19,0.00,115.47,0.15,90.47,0.05,125.49,0.00,81.12,0.05
2026-04-16 18:39:37,38.89,0.00,99.32,0.13,78.59,0.05,117.00,0.00,77.68,0.05
2026-04-16 18:39:38,41.51,0.00,105.06,0.14,88.50,0.05,125.32,0.00,86.96,0.06
2026-04-16 18:39:39,39.35,0.00,95.73,0.13,82.86,0.05,122.26,0.00,82.57,0.06
2026-04-16 18:39:40,38.44,0.00,100.82,0.13,79.19,0.05,119.54,0.00,91.88,0.06
2026-04-16 18:39:42,49.09,0.00,133.06,0.18,113.06,0.07,173.91,0.00,116.04,0.08
2026-04-16 18:39:44,53.34,0.00,135.96,0.19,114.42,0.07,160.13,0.00,96.84,0.06
2026-04-16 18:39:45,45.29,0.00,102.52,0.13,78.45,0.05,116.34,0.00,79.49,0.05
2026-04-16 18:39:46,40.16,0.00,97.91,0.13,83.82,0.05,122.05,0.00,82.10,0.05
2026-04-16 18:39:47,39.98,0.00,104.79,0.14,87.72,0.05,127.35,0.00,94.01,0.06
2026-04-16 18:39:49,44.85,0.00,109.46,0.15,89.98,0.06,133.37,0.00,83.32,0.05
2026-04-16 18:39:50,43.92,0.00,122.95,0.17,114.14,0.07,204.19,0.00,139.45,0.09
